Name,Surface,Price,Lieu,Chambres,Pièces,Etage,Code_postal,Arrondissement
Appartement à louer,37.0,1351,"Auteuil Nord, Paris 16ème (75016)",1.0,2.0,8.0,75016,16.0
Appartement à louer - Première occupation,62.0,2490,"Violet Commerce, Paris 15ème (75015)",1.0,3.0,2.0,75015,15.0
Appartement à louer,361.0,16068,"Chaillot, Paris 16ème (75116)",5.0,8.0,,75116,16.0
Appartement à louer,50.0,1880,"Nation-Picpus, Paris 12ème (75012)",1.0,2.0,,75012,12.0
Appartement à louer,51.0,2290,"La Fourche-Guy Môquet, Paris 17ème (75017)",1.0,2.0,6.0,75017,17.0
Appartement à louer,22.0,1048,"Grandes Carrières-Clichy, Paris 18ème (75018)",1.0,2.0,6.0,75018,18.0
Appartement à louer,53.0,1945,"Jean Moulin-Porte d'Orléans, Paris 14ème (75014)",1.0,2.0,,75014,14.0
Appartement à louer,22.0,1048,"Grandes Carrières-Clichy, Paris 18ème (75018)",1.0,2.0,6.0,75018,18.0
Appartement à louer,53.0,1945,"Jean Moulin-Porte d'Orléans, Paris 14ème (75014)",1.0,2.0,,75014,14.0
Appartement à louer,37.8,1672,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",1.0,2.0,7.0,75015,15.0
Appartement à louer,48.1,1283,"Pasteur Montparnasse, Paris 15ème (75015)",1.0,2.0,,75015,15.0
Appartement à louer,48.0,2335,"Gros Caillou, Paris 7ème (75007)",1.0,3.0,3.0,75007,7.0
Appartement à louer,125.0,5490,"Chaillot, Paris 16ème (75016)",3.0,4.0,3.0,75016,16.0
Appartement à louer,35.0,1800,"Chaillot, Paris 16ème (75016)",1.0,2.0,,75016,16.0
Appartement à louer,33.0,1200,"Amandiers, Paris (75020)",1.0,2.0,,75020,
Appartement à louer,56.0,1950,"Chaillot, Paris 16ème (75016)",2.0,3.0,,75016,16.0
Appartement à louer,43.0,1600,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,,75007,7.0
Appartement à louer,31.3,1650,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,4.0,75007,7.0
Appartement à louer,41.0,2290,"Saint Philippe du Roule, Paris 8ème (75008)",1.0,2.0,5.0,75008,8.0
Appartement à louer,43.0,1628,"Saint Placide, Paris 6ème (75006)",1.0,2.0,,75006,6.0
Appartement à louer,31.3,1200,"Georges Brassens, Paris 15ème (75015)",1.0,2.0,,75015,15.0
Duplex à louer,66.0,2520,"Muette Nord, Paris 16ème (75016)",1.0,4.0,1.0,75016,16.0
Appartement à louer,103.2,3700,"Auteuil Nord, Paris 16ème (75016)",3.0,5.0,,75016,16.0
Appartement à louer,58.0,1580,"Danube-Porte des Lilas, Paris 19ème (75019)",2.0,3.0,,75019,19.0
Appartement à louer,32.0,1300,"Secrétan, Paris (75019)",1.0,2.0,,75019,
Appartement à louer,27.0,1180,"Nation-Picpus, Paris 12ème (75012)",1.0,2.0,3.0,75012,12.0
Appartement à louer,79.2,3700,"Saint Victor, Paris 5ème (75005)",2.0,3.0,2.0,75005,5.0
Appartement à louer,141.8,4900,"Porte Dauphine, Paris 16ème (75116)",2.0,4.0,,75116,16.0
Duplex à louer - Première occupation,170.0,5500,"Bastille-Popincourt, Paris 11ème (75011)",2.0,4.0,,75011,11.0
Appartement à louer,42.9,1250,"Citroën-Boucicaut, Paris 15ème (75015)",1.0,2.0,5.0,75015,15.0
Appartement à louer,36.0,1187,"Nation-Picpus, Paris 12ème (75012)",1.0,2.0,,75012,12.0
Appartement à louer,,2000,"Ternes-Maillot, Paris 17ème (75017)",2.0,3.0,2.0,75017,17.0
Appartement à louer,83.6,2040,"Patay-Masséna, Paris 13ème (75013)",3.0,4.0,10.0,75013,13.0
Appartement à louer,176.6,8100,"Muette Nord, Paris 16ème (75016)",4.0,5.0,4.0,75016,16.0
Appartement à louer,45.8,1350,"Auteuil Nord, Paris 16ème (75016)",1.0,2.0,6.0,75016,16.0
Appartement à louer,161.3,5100,"Porte Saint Denis-Paradis, Paris 10ème (75010)",3.0,4.0,,75010,10.0
Appartement à louer,12.5,945,"Père Lachaise-Réunion, Paris 20ème (75020)",3.0,,,75020,20.0
Appartement à louer,30.0,1400,"Auteuil Nord, Paris 16ème (75016)",1.0,2.0,6.0,75016,16.0
Appartement à louer,19.6,970,"Bièvres Sud Tolbiac, Paris 13ème (75013)",0.0,1.0,6.0,75013,13.0
Appartement à louer - Première occupation,72.6,3930,"Lafayette-Richer, Paris 9ème (75009)",2.0,3.0,,75009,9.0
Appartement à louer - Première occupation,62.0,2490,"Violet Commerce, Paris 15ème (75015)",2.0,3.0,2.0,75015,15.0
Appartement à louer,30.0,1490,Bassin de la Villette,0.0,2.0,,,
Appartement à louer,118.0,6000,Paris 8ème (75008),2.0,4.0,,75008,8.0
Appartement à louer,40.0,1700,"Montsouris Dareau, Paris 14ème (75014)",1.0,2.0,,75014,14.0
Appartement à louer - Première occupation,64.2,2800,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",2.0,3.0,2.0,75015,15.0
Appartement à louer,40.0,1750,"Vivienne-Gaillon, Paris 2ème (75002)",1.0,2.0,5.0,75002,2.0
Appartement à louer,48.0,2200,"Palais Royal, Paris 1er (75001)",1.0,2.0,,75001,1.0
Appartement à louer,58.4,2700,"Emeriau-Zola, Paris 15ème (75015)",2.0,3.0,5.0,75015,15.0
Appartement à louer,63.0,2043,"Mouton Duvernet, Paris 14ème (75014)",2.0,3.0,,75014,14.0
Appartement à louer,55.1,1593,"Saint Vincent de Paul-Lariboisière, Paris 10ème (75010)",2.0,3.0,3.0,75010,10.0
Appartement à louer,41.6,1150,"Mairie, Paris 8ème (75008)",0.0,1.0,5.0,75008,8.0
Appartement à louer,26.7,1090,"Moskowa-Porte Montmartre-Porte de Clignancourt, Paris 18ème (75018)",0.0,1.0,5.0,75018,18.0
Appartement à louer,20.0,1150,"Monnaie, Paris 6ème (75006)",0.0,1.0,,75006,6.0
Appartement à louer,52.0,1990,"Auteuil Nord, Paris 16ème (75016)",1.0,2.0,,75016,16.0
Appartement à louer - Première occupation,30.0,1600,"Saint Philippe du Roule, Paris 8ème (75008)",1.0,2.0,4.0,75008,8.0
Appartement à louer,43.6,1608,"Dupleix-Motte Picquet, Paris 15ème (75015)",1.0,2.0,1.0,75015,15.0
Appartement à louer,31.0,1260,"Trudaine-Maubeuge, Paris 9ème (75009)",0.0,1.0,,75009,9.0
Duplex à louer,55.1,2500,"Saint Germain des Prés, Paris 6ème (75006)",1.0,2.0,,75006,6.0
Appartement à louer,36.0,1300,"Georges Brassens, Paris 15ème (75015)",0.0,1.0,,75015,15.0
Appartement à louer,66.5,3400,"Triangle d'Or, Paris 8ème (75008)",2.0,3.0,,75008,8.0
Appartement à louer - Première occupation,,6460,"Télégraphe-Pelleport Saint Fargeau, Paris 20ème (75020)",2.0,3.0,1.0,75020,20.0
Appartement à louer,118.2,5800,"Saint Thomas d'Aquin, Paris 7ème (75007)",2.0,4.0,5.0,75007,7.0
Appartement à louer,28.0,1049,"Goutte d'Or-Château Rouge, Paris (75018)",0.0,1.0,,75018,
Appartement à louer,52.4,2495,"Chaillot, Paris 16ème (75016)",1.0,2.0,,75016,16.0
Appartement à louer,79.3,2420,"Auteuil Nord, Paris 16ème (75016)",2.0,3.0,7.0,75016,16.0
Appartement à louer,98.0,2895,"Nation-Alexandre Dumas, Paris 11ème (75011)",2.0,3.0,6.0,75011,11.0
Appartement à louer,47.0,2390,"Saint Germain des Prés, Paris 6ème (75006)",1.0,2.0,3.0,75006,6.0
Appartement à louer,47.0,2390,"Saint Germain des Prés, Paris 6ème (75006)",1.0,2.0,3.0,75006,6.0
Appartement à louer,34.0,1090,"Invalides, Paris (75007)",0.0,1.0,,75007,
Appartement à louer,51.0,1798,"Raspail-Montparnasse, Paris (75014)",1.0,2.0,,75014,
Appartement à louer,35.9,1237,"Champerret-Berthier, Paris 17ème (75017)",1.0,2.0,,75017,17.0
Appartement à louer - Première occupation,88.0,7200,"Triangle d'Or, Paris 8ème (75008)",2.0,4.0,,75008,8.0
Appartement à louer,56.0,2550,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",2.0,3.0,3.0,75018,18.0
Appartement à louer,25.8,1289,"Muette Nord, Paris 16ème (75016)",0.0,1.0,,75016,16.0
Appartement à louer,170.0,9716,"Hoche-Friedland, Paris 8ème (75008)",5.0,6.0,,75008,8.0
Appartement à louer,30.9,2000,"Bel-Air Sud, Paris 12ème (75012)",1.0,2.0,3.0,75012,12.0
Appartement à louer,21.0,939,"Belleville-Saint Maur, Paris 11ème (75011)",0.0,1.0,,75011,11.0
Appartement à louer - Première occupation,43.0,2946,"Vallée de Fécamp, Paris 12ème (75012)",1.0,2.0,,75012,12.0
Appartement à louer - Première occupation,94.0,4430,"Saint Germain l'Auxerrois, Paris 2ème (75002)",3.0,4.0,,75002,2.0
Appartement à louer - Première occupation,73.0,4420,"Enfants Rouges, Paris 3ème (75003)",3.0,4.0,,75003,3.0
Appartement à louer,50.0,1110,"Trudaine-Maubeuge, Paris 9ème (75009)",3.0,3.0,2.0,75009,9.0
Appartement à louer - Première occupation,39.0,1740,"République-Saint Ambroise, Paris 11ème (75011)",1.0,2.0,2.0,75011,11.0
Appartement à louer - Première occupation,40.0,1450,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",1.0,2.0,,75018,18.0
Appartement à louer,32.0,1340,"Plaine, Paris (75020)",0.0,1.0,,75020,
Appartement à louer,16.5,1200,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",0.0,1.0,,75018,18.0
Duplex à louer,73.1,2768,"Saint Thomas d'Aquin, Paris 7ème (75007)",2.0,3.0,,75007,7.0
Appartement à louer,29.0,1551,"Saint Placide, Paris 6ème (75006)",1.0,2.0,1.0,75006,6.0
Appartement à louer - Première occupation,34.4,2090,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,,75007,7.0
Appartement à louer,182.0,6500,"Legendre-Lévis, Paris 17ème (75017)",3.0,5.0,4.0,75017,17.0
Appartement à louer,81.0,3850,"Montorgueil-Saint Denis, Paris 2ème (75002)",2.0,3.0,1.0,75002,2.0
Appartement à louer,47.6,1500,"Télégraphe-Pelleport Saint Fargeau, Paris 20ème (75020)",1.0,2.0,4.0,75020,20.0
Appartement à louer,83.3,2565,"La Fourche-Guy Môquet, Paris 17ème (75017)",3.0,4.0,3.0,75017,17.0
Hôtel particulier à louer,150.0,16400,"Odéon, Paris 6ème (75006)",5.0,6.0,,75006,6.0
Appartement à louer,128.0,4500,"Clichy-Trinité, Paris 9ème (75009)",2.0,5.0,2.0,75009,9.0
Appartement à louer,65.0,2000,"Danube-Porte des Lilas, Paris 19ème (75019)",1.0,2.0,,75019,19.0
Appartement à louer,105.0,4000,"Jardin des Plantes, Paris 5ème (75005)",3.0,4.0,3.0,75005,5.0
Appartement à louer,69.0,1550,"Saint Blaise, Paris 20ème (75020)",2.0,3.0,,75020,20.0
Appartement à louer,69.0,1550,"Saint Blaise, Paris 20ème (75020)",2.0,3.0,,75020,20.0
Appartement à louer,89.0,900,"Danube-Porte des Lilas, Paris (75019)",3.0,4.0,,75019,
Maison à louer - Première occupation,143.0,8900,"Auteuil Nord, Paris 16ème (75016)",5.0,8.0,,75016,16.0
Appartement à louer,35.6,1590,"Montmartre, Paris 18ème (75018)",1.0,2.0,,75018,18.0
Appartement à louer,68.0,2200,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",2.0,3.0,2.0,75015,15.0
Appartement à louer,89.5,1940,Paris 18ème (75018),3.0,4.0,8.0,75018,18.0
Appartement à louer,31.5,1125,"Gambetta, Paris 20ème (75020)",1.0,2.0,,75020,20.0
Appartement à louer,37.0,1430,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,1.0,,75018,18.0
Appartement à louer,51.3,2890,"Saint Thomas d'Aquin, Paris 7ème (75007)",1.0,2.0,3.0,75007,7.0
Appartement à louer,41.3,1242,"La Fourche-Guy Môquet, Paris 17ème (75017)",1.0,2.0,,75017,17.0
Appartement à louer - Première occupation,30.0,1900,"Europe, Paris 8ème (75008)",1.0,2.0,,75008,8.0
Appartement à louer,48.0,3924,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,4.0,75007,7.0
Appartement à louer,73.0,3000,"Emeriau-Zola, Paris 15ème (75015)",1.0,2.0,,75015,15.0
Appartement à louer,51.7,1850,"Citroën-Boucicaut, Paris 15ème (75015)",1.0,2.0,,75015,15.0
Appartement à louer,41.0,1570,"Salpêtrière-Austerlitz, Paris 13ème (75013)",1.0,2.0,5.0,75013,13.0
Appartement à louer,75.7,3325,"Triangle d'Or, Paris 8ème (75008)",2.0,3.0,,75008,8.0
Appartement à louer,70.0,1950,"Bièvres Sud Tolbiac, Paris (75013)",2.0,4.0,,75013,
Appartement à louer,26.0,1200,"Grandes Carrières-Clichy, Paris (75018)",1.0,2.0,,75018,
Appartement à louer - Première occupation,25.2,1920,"La Fourche-Guy Môquet, Paris 17ème (75017)",1.0,2.0,,75017,17.0
Appartement à louer - Première occupation,194.0,8810,"Mairie, Paris 17ème (75017)",5.0,6.0,1.0,75017,17.0
Appartement à louer - Première occupation,128.0,4600,"Lafayette-Richer, Paris 9ème (75009)",3.0,4.0,,75009,9.0
Appartement à louer,45.0,1900,"Pasteur Montparnasse, Paris 15ème (75015)",1.0,2.0,4.0,75015,15.0
Appartement à louer,260.7,8819,"Chaillot, Paris 16ème (75016)",4.0,5.0,,75016,16.0
Appartement à louer - Première occupation,55.0,2730,"Saint Philippe du Roule, Paris 8ème (75008)",1.0,2.0,,75008,8.0
Appartement à louer - Première occupation,76.0,3830,"Sorbonne, Paris 5ème (75005)",2.0,3.0,,75005,5.0
Appartement à louer - Première occupation,84.0,3590,"Auteuil Nord, Paris 16ème (75016)",2.0,3.0,,75016,16.0
Appartement à louer,47.0,1370,"Chaillot, Paris 16ème (75016)",0.0,1.0,1.0,75016,16.0
Appartement à louer,178.0,6500,"Parc Monceau, Paris 8ème (75008)",3.0,5.0,,75008,8.0
Appartement à louer,51.0,1505,"Vallée de Fécamp, Paris 12ème (75012)",1.0,2.0,,75012,12.0
Appartement à louer - Première occupation,60.0,7412,"Porte Dauphine, Paris 16ème (75116)",1.0,2.0,5.0,75116,16.0
Appartement à louer,75.0,2063,"Croulebarbe, Paris 13ème (75013)",2.0,3.0,,75013,13.0
Appartement à louer,23.3,916,"Trudaine-Maubeuge, Paris 9ème (75009)",0.0,1.0,2.0,75009,9.0
Appartement à louer,87.0,5390,"Porte Dauphine, Paris 16ème (75016)",2.0,3.0,,75016,16.0
Appartement à louer - Première occupation,72.0,2500,"Auteuil Nord, Paris 16ème (75016)",2.0,3.0,,75016,16.0
Appartement à louer,16.2,1190,"Monnaie, Paris 6ème (75006)",0.0,1.0,,75006,6.0
Appartement à louer,44.0,2574,"Batignolles-Cardinet, Paris 17ème (75017)",1.0,2.0,,75017,17.0
Appartement à louer,60.0,2050,"Legendre-Lévis, Paris 17ème (75017)",1.0,2.0,5.0,75017,17.0
Appartement à louer,70.0,2900,"Ternes-Maillot, Paris 17ème (75017)",2.0,3.0,5.0,75017,17.0
Appartement à louer,89.3,3088,"Gros Caillou, Paris 7ème (75007)",2.0,3.0,,75007,7.0
Appartement à louer,45.0,1350,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",1.0,2.0,,75018,18.0
Appartement à louer,80.0,3900,"Saint Merri, Paris (75004)",2.0,3.0,,75004,
Appartement à louer,110.4,4300,"Gros Caillou, Paris 7ème (75007)",2.0,4.0,,75007,7.0
Appartement à louer,207.1,7500,"Hoche-Friedland, Paris 8ème (75008)",4.0,6.0,,75008,8.0
Appartement à louer,41.0,1338,"Pont de Flandre, Paris (75019)",1.0,2.0,,75019,
Appartement à louer,27.0,1350,"Mairie, Paris 8ème (75008)",1.0,2.0,6.0,75008,8.0
Appartement à louer,67.0,3250,"Saint Thomas d'Aquin, Paris 7ème (75007)",1.0,2.0,,75007,7.0
Appartement à louer,44.0,2200,"Batignolles-Cardinet, Paris 17ème (75017)",1.0,2.0,,75017,17.0
Appartement à louer,86.0,3200,"Parc Monceau, Paris 8ème (75008)",2.0,3.0,4.0,75008,8.0
Appartement à louer,61.0,3125,"Gros Caillou, Paris 7ème (75007)",2.0,3.0,5.0,75007,7.0
Appartement à louer,69.0,2680,"Muette Sud, Paris (75016)",1.0,2.0,,75016,
Appartement à louer,29.0,1000,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",1.0,2.0,6.0,75018,18.0
Appartement à louer,212.7,9900,"Muette Nord, Paris 16ème (75016)",4.0,6.0,,75016,16.0
Appartement à louer,51.3,2890,"Saint Germain des Prés, Paris 6ème (75006)",1.0,2.0,3.0,75006,6.0
Appartement à louer,50.0,1125,"Trudaine-Maubeuge, Paris 9ème (75009)",3.0,3.0,2.0,75009,9.0
Appartement à louer,90.0,3900,"Chaillot, Paris 16ème (75016)",2.0,4.0,,75016,16.0
Appartement à louer,69.0,2500,"Montsouris Dareau, Paris 14ème (75014)",2.0,3.0,,75014,14.0
Appartement à louer,250.0,8363,"Chaillot, Paris 16ème (75016)",4.0,6.0,,75016,16.0
Appartement à louer,47.0,2200,"Notre Dame des Champs, Paris 6ème (75006)",1.0,2.0,,75006,6.0
Appartement à louer,326.0,12900,"Invalides, Paris 7ème (75007)",5.0,8.0,,75007,7.0
Appartement à louer,43.0,1695,"Batignolles-Cardinet, Paris (75017)",1.0,2.0,,75017,
Appartement à louer,24.0,965,"Montmartre, Paris 18ème (75018)",0.0,1.0,,75018,18.0
Appartement à louer,11.0,680,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris (75013)",0.0,1.0,5.0,75013,
Appartement à louer,26.0,1400,"Chaillot, Paris 16ème (75116)",0.0,1.0,,75116,16.0
Appartement à louer,47.0,1875,"Saint Placide, Paris 6ème (75006)",1.0,2.0,,75006,6.0
Appartement à louer,11.0,1100,"Batignolles-Cardinet, Paris 17ème (75017)",1.0,1.0,6.0,75017,17.0
Appartement à louer,31.4,1115,"Courcelles-Wagram, Paris 17ème (75017)",1.0,2.0,,75017,17.0
Appartement à louer,40.1,1267,"Grandes Carrières-Clichy, Paris 18ème (75018)",1.0,2.0,4.0,75018,18.0
Appartement à louer,33.0,1136,"Aligre-Gare de Lyon, Paris (75012)",0.0,1.0,,75012,
Appartement à louer,53.0,1490,"Olympiades-Choisy, Paris 13ème (75013)",0.0,1.0,,75013,13.0
Appartement à louer,135.9,4995,"Invalides, Paris 7ème (75007)",2.0,4.0,,75007,7.0
Appartement à louer - Première occupation,54.0,3270,"Saint Merri, Paris 4ème (75004)",2.0,3.0,,75004,4.0
Appartement à louer,18.0,1290,"Grandes Carrières-Clichy, Paris 18ème (75018)",0.0,1.0,6.0,75018,18.0
Appartement à louer,126.0,4555,"Sorbonne, Paris 5ème (75005)",3.0,5.0,,75005,5.0
Appartement à louer - Première occupation,67.0,3090,"Sentier-Bonne Nouvelle, Paris 2ème (75002)",2.0,3.0,,75002,2.0
Appartement à louer,29.6,1680,"Montorgueil-Saint Denis, Paris 2ème (75002)",1.0,2.0,2.0,75002,2.0
Appartement à louer - Première occupation,70.0,3500,"Porte Dauphine, Paris 16ème (75016)",2.0,3.0,3.0,75016,16.0
Appartement à louer,39.0,1335,"Léon-Blum Folie-Regnault, Paris (75011)",1.0,2.0,,75011,
Appartement à louer,94.0,3400,"Auteuil Nord, Paris 16ème (75016)",3.0,4.0,,75016,16.0
Appartement à louer,28.0,1270,"Chateau d'Eau-Lancry, Paris 10ème (75010)",0.0,1.0,,75010,10.0
Appartement à louer,33.0,1218,"Vaugirard-Parc des Expositions, Paris (75015)",0.0,1.0,,75015,
Appartement à louer,34.0,1350,"Secrétan, Paris (75019)",1.0,2.0,,75019,
Appartement à louer,113.8,3990,"Porte Dauphine, Paris 16ème (75016)",2.0,5.0,,75016,16.0
Appartement à louer,15.0,730,"Louis Blanc-Aqueduc, Paris 10ème (75010)",0.0,1.0,,75010,10.0
Appartement à louer,50.0,2490,"Chaillot, Paris 16ème (75116)",1.0,2.0,4.0,75116,16.0
Appartement à louer,44.0,1818,"Salpêtrière-Austerlitz, Paris 13ème (75013)",1.0,2.0,,75013,13.0
Appartement à louer,50.0,2750,"Legendre-Lévis, Paris 17ème (75017)",1.0,2.0,,75017,17.0
Appartement à louer,53.0,1965,"Pereire-Malesherbes, Paris 17ème (75017)",1.0,2.0,,75017,17.0
Appartement à louer,41.0,1800,"Sainte Avoie, Paris 3ème (75003)",1.0,2.0,,75003,3.0
Appartement à louer,30.0,1280,"Croulebarbe, Paris 13ème (75013)",1.0,2.0,3.0,75013,13.0
Duplex à louer,36.2,1118,"Bassin de la Villette, Paris 19ème (75019)",1.0,2.0,,75019,19.0
Duplex à louer,36.2,1118,"Bassin de la Villette, Paris 19ème (75019)",1.0,2.0,,75019,19.0
Appartement à louer,41.0,1600,"Louis Blanc-Aqueduc, Paris 10ème (75010)",1.0,2.0,,75010,10.0
Appartement à louer,40.8,2340,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,,75007,7.0
Appartement à louer,113.0,7000,"Emeriau-Zola, Paris 15ème (75015)",2.0,4.0,,75015,15.0
Appartement à louer,60.0,2800,"Saint Thomas d'Aquin, Paris 7ème (75007)",2.0,3.0,,75007,7.0
Appartement à louer,111.9,2887,"Champerret-Berthier, Paris 17ème (75017)",1.0,3.0,1.0,75017,17.0
Appartement à louer,123.0,4050,"Pereire-Malesherbes, Paris 17ème (75017)",3.0,4.0,2.0,75017,17.0
Appartement à louer,114.0,6788,"Elysées-Madeleine, Paris 8ème (75008)",2.0,4.0,3.0,75008,8.0
Appartement à louer,50.4,1645,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",1.0,2.0,3.0,75018,18.0
Appartement à louer,72.3,3546,"Saint Philippe du Roule, Paris 8ème (75008)",2.0,3.0,,75008,8.0
Appartement à louer,157.7,5600,"Courcelles-Wagram, Paris 17ème (75017)",4.0,6.0,3.0,75017,17.0
Appartement à louer,62.0,4800,"Invalides, Paris 7ème (75007)",1.0,2.0,4.0,75007,7.0
Appartement à louer - Première occupation,,4713,"Monnaie, Paris 6ème (75006)",1.0,2.0,5.0,75006,6.0
Appartement à louer,45.0,1620,"Faubourg du Temple-Hôpital Saint Louis, Paris 10ème (75010)",1.0,2.0,4.0,75010,10.0
Appartement à louer,82.3,4000,"Ternes-Maillot, Paris 17ème (75017)",2.0,3.0,5.0,75017,17.0
Appartement à louer,44.0,1531,"Bièvres Sud Tolbiac, Paris 13ème (75013)",1.0,2.0,,75013,13.0
Appartement à louer,165.0,4894,"Clichy-Trinité, Paris 9ème (75009)",4.0,5.0,,75009,9.0
Appartement à louer,41.0,2050,"Arsenal, Paris 4ème (75004)",1.0,2.0,,75004,4.0
Appartement à louer,148.0,5000,"Porte Dauphine, Paris 16ème (75016)",4.0,,4.0,75016,16.0
Appartement à louer - Première occupation,35.0,1625,"Bastille-Popincourt, Paris 11ème (75011)",1.0,2.0,1.0,75011,11.0
Appartement à louer,65.0,2185,"Mairie, Paris 8ème (75008)",1.0,2.0,,75008,8.0
Appartement à louer,190.3,6536,"Auteuil Nord, Paris 16ème (75016)",4.0,7.0,3.0,75016,16.0
Appartement à louer,70.0,950,"Georges Brassens, Paris 15ème (75015)",4.0,4.0,2.0,75015,15.0
Appartement à louer - Première occupation,85.0,5120,"Saint Philippe du Roule, Paris 8ème (75008)",3.0,4.0,,75008,8.0
Appartement à louer - Première occupation,63.0,3810,"Arts et Métiers, Paris 3ème (75003)",2.0,3.0,,75003,3.0
Appartement à louer - Première occupation,59.9,3170,"Ternes-Maillot, Paris 17ème (75017)",2.0,3.0,,75017,17.0
Appartement à louer - Première occupation,75.5,3610,"Batignolles-Cardinet, Paris 17ème (75017)",2.0,3.0,,75017,17.0
Appartement à louer,24.0,895,"Belleville-Saint Maur, Paris 11ème (75011)",0.0,1.0,,75011,11.0
Appartement à louer,67.0,2232,"Jardin des Plantes, Paris 5ème (75005)",2.0,3.0,,75005,5.0
Appartement à louer,161.2,5228,"Porte Dauphine, Paris 16ème (75016)",4.0,5.0,,75016,16.0
Appartement à louer,48.0,1950,"Hoche-Friedland, Paris 8ème (75008)",1.0,2.0,2.0,75008,8.0
Appartement à louer,70.0,2680,"Muette Nord, Paris 16ème (75016)",1.0,2.0,,75016,16.0
Appartement à louer - Première occupation,,4390,"Montmartre, Paris 18ème (75018)",1.0,2.0,1.0,75018,18.0
Appartement à louer - Première occupation,49.0,5103,"Odéon, Paris 6ème (75006)",1.0,2.0,4.0,75006,6.0
Appartement à louer,42.0,1715,"Muette Nord, Paris 16ème (75016)",1.0,2.0,,75016,16.0
Appartement à louer,27.2,890,"Amiraux-Simplon-Poissonniers, Paris 18ème (75018)",1.0,2.0,3.0,75018,18.0
