Name,Surface,Price,Lieu,Chambres,Pièces,Etage,Code_postal
Studio à louer,30.0,779,"Epinettes-Bessières, Paris 17ème (75017)",0.0,1.0,3,75017
Appartement à louer,33.0,1160,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",0.0,1.0,1,75015
Appartement à louer,28.0,1099,Paris 15ème (75015),0.0,1.0,1,75015
Appartement à louer,29.0,933,"Lorette-Martyrs, Paris 9ème (75009)",1.0,2.0,3,75009
Appartement à louer,13.0,710,"Auteuil Nord, Paris (75016)",0.0,1.0,6,75016
Appartement à louer,25.0,940,"La Fourche-Guy Môquet, Paris 17ème (75017)",1.0,2.0,4,75017
Studio à louer,20.0,960,"Mairie, Paris 8ème (75008)",0.0,1.0,5,75008
Appartement à louer - logement étudiant,10.0,885,"Muette Nord, Paris 16ème (75016)",1.0,1.0,4,75016
Studio à louer,18.0,640,"Patay-Masséna, Paris 13ème (75013)",0.0,1.0,4,75013
Studio à louer - logement étudiant,19.0,780,"Citroën-Boucicaut, Paris 15ème (75015)",0.0,1.0,1,75015
Appartement à louer,30.0,1000,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",1.0,2.0,4,75011
Appartement à louer - logement étudiant,11.0,745,"Lafayette-Richer, Paris 9ème (75009)",0.0,1.0,2,75009
Appartement à louer - logement étudiant,15.0,590,"Mairie, Paris 8ème (75008)",1.0,1.0,6,75008
Studio à louer - logement étudiant,16.0,895,"Saint Lambert, Paris 15ème (75015)",0.0,1.0,1,75015
Appartement à louer - logement étudiant,20.0,759,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",0.0,1.0,2,75011
Appartement à louer,77.0,850,"Alleray Procession, Paris (75015)",4.0,5.0,8,75015
Appartement à louer,24.0,950,"La Fourche-Guy Môquet, Paris 17ème (75017)",1.0,2.0,7,75017
Appartement à louer,15.0,650,"La Fourche-Guy Môquet, Paris 17ème (75017)",0.0,1.0,6,75017
Appartement à louer - Première occupation,18.0,840,Paris 11ème (75011),0.0,1.0,3,75011
Appartement à louer,21.6,1090,"Saint Placide, Paris 6ème (75006)",1.0,2.0,3,75006
Appartement à louer,18.0,970,"Mouton Duvernet, Paris (75014)",0.0,2.0,3,75014
Appartement à louer,9.0,690,"Montmartre, Paris 18ème (75018)",0.0,1.0,2,75018
Appartement à louer,15.0,690,"Montmartre, Paris 18ème (75018)",0.0,1.0,6,75018
Appartement à louer,27.0,712,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,2,75017
Appartement à louer,30.0,1200,"Télégraphe-Pelleport Saint Fargeau, Paris (75020)",0.0,1.0,4,75020
Appartement à louer,15.0,1129,"Archives, Paris 3ème (75003)",0.0,1.0,5,75003
Studio à louer - logement étudiant,27.0,1020,"Manin-Jaurès, Paris 19ème (75019)",0.0,1.0,4,75019
Studio à louer,23.0,990,"Saint Philippe du Roule, Paris 8ème (75008)",0.0,1.0,4,75008
Studio à louer - logement étudiant,15.0,680,"Muette Nord, Paris 16ème (75016)",0.0,1.0,1,75016
Studio à louer - logement étudiant,14.0,895,"Saint Gervais, Paris 4ème (75004)",0.0,1.0,2,75004
Studio à louer - logement étudiant,21.0,700,"Manin-Jaurès, Paris 19ème (75019)",0.0,1.0,3,75019
Appartement à louer,22.0,985,"Pernety, Paris 14ème (75014)",0.0,1.0,2,75014
Studio à louer - logement étudiant,17.0,560,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,4,75017
Appartement à louer,23.0,899,"Bastille-Popincourt, Paris 11ème (75011)",0.0,1.0,5,75011
Studio à louer - logement étudiant,25.0,860,"Lafayette-Richer, Paris 9ème (75009)",1.0,2.0,1,75009
Appartement à louer - logement étudiant,14.0,800,"La Fourche-Guy Môquet, Paris 17ème (75017)",0.0,1.0,4,75017
Appartement à louer,25.0,796,"Nation-Alexandre Dumas, Paris 11ème (75011)",0.0,1.0,1,75011
Appartement à louer,29.0,1200,"Violet Commerce, Paris (75015)",0.0,1.0,6,75015
Appartement à louer,18.0,1049,"Trudaine-Maubeuge, Paris 10ème (75010)",0.0,1.0,4,75010
Appartement à louer,17.0,1100,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,1,75017
Appartement à louer,15.0,968,"Chateau d'Eau-Lancry, Paris 10ème (75010)",0.0,1.0,1,75010
Appartement à louer,14.0,1090,"Arts et Métiers, Paris 3ème (75003)",0.0,1.0,6,75003
Appartement à louer,17.0,1130,"Lorette-Martyrs, Paris 9ème (75009)",0.0,1.0,5,75009
Appartement à louer,13.0,750,"Porte Dauphine, Paris (75016)",0.0,1.0,3,75016
Studio à louer,30.0,1100,"Alleray Procession, Paris 15ème (75015)",0.0,1.0,5,75015
Studio à louer - logement étudiant,20.0,690,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",0.0,1.0,1,75011
Appartement à louer,30.0,890,"Nation-Picpus, Paris 12ème (75012)",1.0,2.0,2,75012
Appartement à louer,8.9,550,"Muette Nord, Paris 16ème (75016)",0.0,1.0,6,75016
Appartement à louer - Colocation,92.0,999,"Télégraphe-Pelleport Saint Fargeau, Paris 20ème (75020)",5.0,6.0,4,75020
Studio à louer - logement étudiant,16.0,700,"Violet Commerce, Paris 15ème (75015)",0.0,1.0,2,75015
Appartement à louer,23.0,1100,"Faubourg du Temple-Hôpital Saint Louis, Paris 10ème (75010)",0.0,1.0,3,75010
Appartement à louer,20.0,1190,"Saint Gervais, Paris (75004)",0.0,1.0,1,75004
Studio à louer,25.0,885,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",0.0,1.0,4,75011
Appartement à louer,25.9,1000,"Secrétan, Paris 19ème (75019)",0.0,1.0,2,75019
Appartement à louer,9.0,640,"Saint Placide, Paris (75006)",0.0,1.0,6,75006
Appartement à louer,9.0,1060,"Porte Dauphine, Paris 16ème (75116)",0.0,1.0,6,75116
Appartement à louer,11.0,1200,"Auteuil Sud, Paris 16ème (75016)",0.0,1.0,2,75016
Appartement à louer,16.0,1200,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",13.0,13.0,3,75018
Appartement à louer,17.0,1200,"Cambronne-Garibaldi, Paris 15ème (75015)",0.0,1.0,2,75015
Studio à louer,17.0,995,"Violet Commerce, Paris 15ème (75015)",0.0,1.0,1,75015
Appartement à louer,28.0,1126,Paris 15ème (75015),0.0,1.0,4,75015
Appartement à louer,14.0,660,"Alleray Procession, Paris 15ème (75015)",0.0,1.0,6,75015
Appartement à louer,120.0,1150,"Dunois-Bibliothèque-Jeanne-d'Arc, Paris (75013)",3.0,5.0,1,75013
Studio à louer - logement étudiant,28.0,800,"Saint Lambert, Paris 15ème (75015)",0.0,1.0,1,75015
Appartement à louer,60.0,500,"Pont de Flandre, Paris (75019)",2.0,3.0,5,75019
Appartement à louer - logement étudiant,19.2,980,"Arsenal, Paris 4ème (75004)",0.0,1.0,4,75004
Appartement à louer,15.0,750,"Amandiers, Paris 20ème (75020)",0.0,1.0,1,75020
Studio à louer,15.0,570,"Aligre-Gare de Lyon, Paris 12ème (75012)",0.0,1.0,4,75012
Studio à louer,21.0,620,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",0.0,1.0,3,75018
Appartement à louer,22.0,1040,"Triangle d'Or, Paris 8ème (75008)",0.0,1.0,1,75008
Appartement à louer,18.0,1100,"Aligre-Gare de Lyon, Paris (75012)",0.0,1.0,1,75012
Appartement à louer,13.0,580,"République-Saint Ambroise, Paris (75011)",0.0,1.0,6,75011
Appartement à louer,34.0,1050,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,2.0,3,75018
Studio à louer - logement étudiant,25.0,890,"Clignancourt-Jules Joffrin, Paris 18ème (75018)",0.0,1.0,1,75018
Studio à louer,30.0,950,"Bois de Vincennes, Saint-Mandé (94160)",0.0,1.0,1,94160
Appartement à louer,24.0,750,"Buttes Aux Cailles-Glacière, Paris 13ème (75013)",0.0,1.0,2,75013
Studio à louer - logement étudiant,9.0,410,"Lafayette-Richer, Paris 9ème (75009)",0.0,1.0,6,75009
Appartement à louer,18.0,900,"Porte Dauphine, Paris (75016)",0.0,1.0,4,75016
Appartement à louer,26.0,1040,"Dupleix-Motte Picquet, Paris (75015)",0.0,1.0,4,75015
Appartement à louer,19.1,679,"Saint Blaise, Paris 20ème (75020)",0.0,1.0,1,75020
Studio à louer,26.0,742,"République-Saint Ambroise, Paris 11ème (75011)",0.0,1.0,2,75011
Studio à louer,16.0,575,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,2,75017
Studio à louer,19.0,662,"Grandes Carrières-Clichy, Paris 18ème (75018)",0.0,1.0,2,75018
Studio à louer,24.0,735,"Auteuil Sud, Paris 16ème (75016)",0.0,1.0,1,75016
Appartement à louer,20.0,900,"Porte Dauphine, Paris (75016)",0.0,1.0,1,75016
Appartement à louer,21.0,1150,"Auteuil Nord, Paris (75016)",0.0,1.0,1,75016
Appartement à louer,18.0,1200,"Secrétan, Paris 19ème (75019)",0.0,1.0,2,75019
Appartement à louer,15.0,1200,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",0.0,1.0,3,75015
Appartement à louer,11.0,690,"Porte Dauphine, Paris 16ème (75016)",0.0,1.0,1,75016
Appartement à louer,30.0,1200,Paris 13ème (75013),1.0,2.0,3,75013
Appartement à louer,28.0,1150,"Saint Philippe du Roule, Paris 8ème (75008)",1.0,2.0,2,75008
Studio à louer,20.0,721,Paris 18ème (75018),0.0,1.0,1,75018
Appartement à louer,12.0,720,Paris 16ème (75016),0.0,1.0,2,75016
Appartement à louer,12.0,650,"Louis Blanc-Aqueduc, Paris 10ème (75010)",0.0,1.0,3,75010
Appartement à louer,31.0,960,"Salpêtrière-Austerlitz, Paris 13ème (75013)",1.0,2.0,2,75013
Appartement à louer,35.0,1050,Paris 19ème (75019),1.0,2.0,4,75019
Studio à louer - logement étudiant,13.0,550,"Pont de Flandre, Paris 19ème (75019)",0.0,1.0,6,75019
Appartement à louer,39.6,1150,"Auteuil Sud, Paris 16ème (75016)",0.0,1.0,4,75016
Studio à louer - logement étudiant,18.0,790,"Sainte Avoie, Paris 3ème (75003)",0.0,1.0,2,75003
Appartement à louer,18.0,950,"Louis Blanc-Aqueduc, Paris 10ème (75010)",0.0,1.0,6,75010
Studio à louer,37.0,1150,"Saint Lambert, Paris 15ème (75015)",0.0,1.0,4,75015
Studio à louer,16.0,582,"Bastille-Popincourt, Paris 11ème (75011)",0.0,1.0,2,75011
Studio à louer,18.0,659,"Muette Nord, Paris 16ème (75016)",0.0,1.0,7,75016
Appartement à louer,26.0,1070,"Epinettes-Bessières, Paris 17ème (75017)",1.0,2.0,6,75017
Appartement à louer,23.0,1195,"Arts et Métiers, Paris 3ème (75003)",0.0,1.0,4,75003
Appartement à louer,26.0,850,"Pereire-Malesherbes, Paris 17ème (75017)",1.0,2.0,1,75017
Appartement à louer,26.0,790,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",0.0,1.0,3,75011
Appartement à louer,31.0,930,"Patay-Masséna, Paris 13ème (75013)",1.0,2.0,4,75013
Studio à louer,20.0,595,"Auteuil Sud, Paris 16ème (75016)",0.0,1.0,2,75016
Appartement à louer,26.0,788,"Faubourg du Temple-Hôpital Saint Louis, Paris 11ème (75011)",0.0,1.0,3,75011
Studio à louer - logement étudiant,14.0,690,"Gambetta, Paris 20ème (75020)",0.0,1.0,2,75020
Appartement à louer,29.0,1100,Paris 19ème (75019),1.0,2.0,4,75019
Appartement à louer,20.0,900,"Buttes Aux Cailles-Glacière, Paris (75013)",0.0,1.0,6,75013
Appartement à louer,30.0,1200,"Manin-Jaurès, Paris (75019)",0.0,1.0,4,75019
Studio à louer,32.0,1170,"Bastille-Popincourt, Paris 11ème (75011)",0.0,1.0,5,75011
Appartement à louer,29.4,960,"Moskowa-Porte Montmartre-Porte de Clignancourt, Paris 18ème (75018)",0.0,1.0,1,75018
Appartement à louer,14.0,700,Paris 18ème (75018),0.0,1.0,5,75018
Studio à louer - logement étudiant,9.0,550,"Courcelles-Wagram, Paris 17ème (75017)",0.0,1.0,6,75017
Appartement à louer,20.0,1000,"Ternes-Maillot, Paris 17ème (75017)",0.0,1.0,5,75017
Appartement à louer,10.0,905,"Chaillot, Paris 16ème (75016)",0.0,1.0,4,75016
Appartement à louer,24.0,832,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",0.0,1.0,10,75015
Appartement à louer - Première occupation,22.9,915,"Jean Moulin-Porte d'Orléans, Paris 14ème (75014)",0.0,1.0,2,75014
Appartement à louer,16.0,925,Paris 18ème (75018),0.0,1.0,5,75018
Appartement à louer,15.0,860,"Goutte d'Or-Château Rouge, Paris (75018)",0.0,1.0,3,75018
Appartement à louer,19.0,809,Paris 20ème (75020),0.0,1.0,5,75020
Studio à louer,18.0,720,Paris 9ème (75009),0.0,1.0,2,75009
Appartement à louer,24.0,1100,Paris 13ème (75013),0.0,1.0,1,75013
Appartement à louer,10.0,835,"Gros Caillou, Paris (75007)",0.0,1.0,4,75007
Appartement à louer,21.8,795,"Grandes Carrières-Clichy, Paris 18ème (75018)",0.0,1.0,4,75018
Studio à louer,20.0,590,"Batignolles-Cardinet, Paris 17ème (75017)",0.0,1.0,3,75017
Studio à louer,22.0,1101,"La Fourche-Guy Môquet, Paris 17ème (75017)",0.0,1.0,5,75017
Appartement à louer - Colocation,121.0,1117,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",6.0,7.0,3,75018
Appartement à louer,32.0,1125,"Val de Grace, Paris 5ème (75005)",0.0,1.0,4,75005
Studio à louer,16.0,589,"Muette Sud, Paris 16ème (75016)",0.0,1.0,4,75016
Appartement à louer,15.0,695,Paris 16ème (75016),0.0,1.0,6,75016
Appartement à louer,15.0,750,"Porte Saint Denis-Paradis, Paris (75010)",0.0,2.0,2,75010
Appartement à louer,18.0,705,"Bel-Air Nord, Paris 12ème (75012)",0.0,1.0,1,75012
Appartement à louer,27.0,960,"Porte Saint Denis-Paradis, Paris 10ème (75010)",0.0,1.0,6,75010
Appartement à louer,22.0,844,"Louis Blanc-Aqueduc, Paris 10ème (75010)",0.0,1.0,3,75010
Studio à louer,17.0,602,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",0.0,1.0,4,75018
Studio à louer,15.0,567,"Goutte d'Or-Château Rouge, Paris 18ème (75018)",0.0,1.0,2,75018
Studio à louer,19.0,653,"Auteuil Sud, Paris 16ème (75016)",0.0,1.0,2,75016
Appartement à louer - Première occupation - logement étudiant,9.0,650,Paris 18ème (75018),0.0,1.0,3,75018
Appartement à louer,22.0,1130,"Sorbonne, Paris (75005)",0.0,1.0,2,75005
Appartement à louer,26.0,790,"Faubourg du Temple-Hôpital Saint Louis, Paris 11ème (75011)",0.0,1.0,3,75011
Studio à louer - logement étudiant,21.0,685,"Aligre-Gare de Lyon, Paris 12ème (75012)",0.0,1.0,4,75012
Appartement à louer,12.0,150,"Nation-Alexandre Dumas, Paris 11ème (75011)",1.0,2.0,8,75011
Appartement à louer,10.0,940,"Chaillot, Paris (75016)",0.0,1.0,6,75016
Appartement à louer,20.5,764,"Faubourg du Temple-Hôpital Saint Louis, Paris 10ème (75010)",0.0,1.0,4,75010
Studio à louer,15.0,675,Paris 20ème (75020),0.0,1.0,3,75020
Appartement à louer,30.0,1090,"Bassin de la Villette, Paris 19ème (75019)",0.0,1.0,6,75019
Studio à louer,15.0,569,"Muette Nord, Paris 16ème (75016)",0.0,1.0,4,75016
Studio à louer,16.0,578,"Muette Nord, Paris 16ème (75016)",0.0,1.0,4,75016
Appartement à louer,13.0,600,"Ternes-Maillot, Paris (75017)",0.0,1.0,5,75017
Appartement à louer - Première occupation,13.7,646,"Trudaine-Maubeuge, Paris 9ème (75009)",0.0,1.0,3,75009
Appartement à louer,11.0,720,"Porte Dauphine, Paris (75016)",0.0,1.0,3,75016
Appartement à louer - logement étudiant,18.1,785,"Belleville, Paris 20ème (75020)",0.0,1.0,5,75020
Appartement à louer - Première occupation,18.0,850,"La Chapelle-Marx Dormoy, Paris 18ème (75018)",0.0,1.0,1,75018
Studio à louer,25.0,1050,"Alleray Procession, Paris 15ème (75015)",0.0,1.0,2,75015
Studio à louer,15.0,650,"Muette Sud, Paris 16ème (75016)",0.0,1.0,4,75016
Appartement à louer,33.0,1150,"Buttes Aux Cailles-Glacière, Paris 13ème (75013)",0.0,1.0,4,75013
Appartement à louer - logement étudiant,29.0,900,"Croulebarbe, Paris 13ème (75013)",1.0,2.0,3,75013
Studio à louer,10.0,951,Paris 16ème (75016),0.0,1.0,6,75016
Appartement à louer,16.0,950,Paris 9ème (75009),0.0,1.0,4,75009
Studio à louer,19.0,770,"Saint Germain des Prés, Paris 6ème (75006)",0.0,1.0,2,75006
Loft à louer,7.884333333333334,90,"Pernety, Paris 14ème (75014)",0.0,1.0,2,75014
Appartement à louer,27.0,1143,Paris 15ème (75015),0.0,1.0,7,75015
Maison à louer,15.27055555555555,700,Paris 18ème (75018),0.0,1.0,2,75018
Appartement à louer,30.0,1070,"Gros Caillou, Paris 7ème (75007)",1.0,2.0,3,75007
Studio à louer,15.0,1080,Paris 3ème (75003),0.0,1.0,4,75003
Studio à louer,31.0,905,"Nation-Alexandre Dumas, Paris 11ème (75011)",0.0,1.0,2,75011
Appartement à louer,21.0,1151,"Saint Germain des Prés, Paris 6ème (75006)",0.0,1.0,3,75006
Studio à louer,25.0,1110,"Alleray Procession, Paris 15ème (75015)",0.0,1.0,7,75015
Appartement à louer,46.0,1150,Paris 18ème (75018),1.0,2.0,2,75018
Appartement à louer,33.0,1010,"Muette Nord, Paris 16ème (75016)",1.0,2.0,3,75016
Appartement à louer,10.0,700,Paris 16ème (75016),0.0,1.0,3,75016
Appartement à louer,19.0,950,"Val de Grace, Paris (75005)",0.0,1.0,12,75005
Appartement à louer,32.0,990,"Buttes Aux Cailles-Glacière, Paris 13ème (75013)",1.0,2.0,3,75013
Studio à louer,17.0,639,"Porte Dauphine, Paris 16ème (75016)",0.0,1.0,3,75016
Appartement à louer,20.0,845,"Secrétan, Paris (75019)",0.0,1.0,7,75019
Appartement à louer,17.0,800,Paris 16ème (75016),0.0,1.0,4,75016
Appartement à louer,15.0,840,"Dupleix-Motte Picquet, Paris (75015)",0.0,1.0,4,75015
Studio à louer,23.0,720,"Nation-Picpus, Paris 12ème (75012)",0.0,1.0,2,75012
Studio à louer,18.0,660,"Aligre-Gare de Lyon, Paris 12ème (75012)",0.0,1.0,3,75012
Appartement à louer,25.0,1150,"Arts et Métiers, Paris 3ème (75003)",0.0,1.0,1,75003
Appartement à louer,25.0,1104,"Saint Victor, Paris 5ème (75005)",0.0,1.0,5,75005
Studio à louer,22.0,642,"Muette Nord, Paris 16ème (75016)",0.0,1.0,3,75016
Appartement à louer,16.0,712,"Val de Grace, Paris (75005)",0.0,1.0,3,75005
Studio à louer,14.0,780,Paris 10ème (75010),0.0,1.0,6,75010
Studio à louer,10.0,600,"La Fourche-Guy Môquet, Paris 17ème (75017)",0.0,1.0,3,75017
Appartement à louer,13.0,720,Paris 10ème (75010),0.0,1.0,4,75010
Appartement à louer,13.0,550,"Clignancourt-Jules Joffrin, Paris (75018)",0.0,1.0,7,75018
Appartement à louer,32.0,1125,"Télégraphe-Pelleport Saint Fargeau, Paris 20ème (75020)",0.0,1.0,1,75020
Appartement à louer - logement étudiant,19.2,980,"Arsenal, Paris 4ème (75004)",0.0,1.0,4,75004
Appartement à louer,26.0,752,"Faubourg du Temple-Hôpital Saint Louis, Paris 11ème (75011)",0.0,1.0,3,75011
Appartement à louer,23.9,1026,"Clichy-Trinité, Paris 9ème (75009)",0.0,1.0,3,75009
Studio à louer,18.0,664,"Porte Dauphine, Paris 16ème (75016)",0.0,1.0,5,75016
Appartement à louer,22.0,1037,Paris 5ème (75005),0.0,1.0,3,75005
Studio à louer,19.0,856,Paris 20ème (75020),0.0,1.0,5,75020
Appartement à louer,24.0,930,"Lorette-Martyrs, Paris 9ème (75009)",0.0,1.0,3,75009
Appartement à louer,10.8,579,Paris 17ème (75017),0.0,1.0,7,75017
Studio à louer,19.0,602,"Léon-Blum Folie-Regnault, Paris 11ème (75011)",0.0,1.0,3,75011
Appartement à louer,9.0,650,"Muette Nord, Paris (75016)",0.0,1.0,5,75016
Appartement à louer,25.0,900,"Flandre-Aubervilliers, Paris 19ème (75019)",0.0,1.0,4,75019
Appartement à louer,30.0,1175,"Cambronne-Garibaldi, Paris 15ème (75015)",1.0,2.0,2,75015
Appartement à louer,58.0,1034,"Gros Caillou, Paris (75007)",2.0,5.0,1,75007
Studio à louer,30.0,1200,Paris 20ème (75020),0.0,1.0,4,75020
Appartement à louer - logement étudiant,21.0,861,Paris 10ème (75010),0.0,1.0,4,75010
Studio à louer,11.0,851,Paris 16ème (75016),0.0,1.0,6,75016
Appartement à louer,20.0,1000,"Ternes-Maillot, Paris 17ème (75017)",0.0,1.0,5,75017
Appartement à louer,24.0,995,"Bel-Air Nord, Paris 12ème (75012)",0.0,1.0,2,75012
Appartement à louer,31.0,995,"Manin-Jaurès, Paris (75019)",0.0,1.0,7,75019
Appartement à louer,9.0,115,"Gros Caillou, Paris (75007)",0.0,1.0,2,75007
Studio à louer,26.0,1180,Paris 13ème (75013),0.0,1.0,1,75013
Studio à louer,33.0,1200,Paris 19ème (75019),0.0,1.0,2,75019
Appartement à louer,9.8,681,"Porte Dauphine, Paris 16ème (75016)",1.0,1.0,2,75016
Appartement à louer - logement étudiant,18.5,900,"Ternes-Maillot, Paris 17ème (75017)",0.0,1.0,1,75017
Appartement à louer,3.0,60,"Epinettes-Bessières, Paris 17ème (75017)",0.0,1.0,1,75017
Studio à louer,22.0,1101,Paris 3ème (75003),0.0,1.0,2,75003
Appartement à louer,34.0,1180,Paris 16ème (75116),1.0,2.0,1,75116
Appartement à louer,7.997666666666667,100,"Vaugirard-Parc des Expositions, Paris 15ème (75015)",0.0,1.0,1,75015
