Logement entier pour 3 personnes de 41m²,41.0,1448.02,1.0,75016,"28 Rue George Sand, Paris 16e Arrondissement, Île-de-France, France"
Studio de 23m²,23.0,1408.68,1.0,75017,"42 Boulevard Gouvion-Saint-Cyr, 75017 Paris, France"
Logement en colocation pour 2 personnes de 40m²,40.0,1778.28,1.0,75015,"3 Rue St Charles, 75015 Paris, France"
UXCO Stud'Y,17.5,907.5,1.0,93200,"84 Boulevard Marcel Sembat, 93200 Saint-Denis, France"
UXCO Stud'Y,26.0,960.0,1.0,93200,"84 Boulevard Marcel Sembat, 93200 Saint-Denis, France"
UXCO Stud'Y,60.0,1397.0,1.0,93200,"84 Boulevard Marcel Sembat, 93200 Saint-Denis, France"
UXCO Stud'Y,17.5,550.0,1.0,93200,"84 Boulevard Marcel Sembat, 93200 Saint-Denis, France"
UXCO Stud'Y,26.0,630.0,1.0,93200,"84 Boulevard Marcel Sembat, 93200 Saint-Denis, France"
STUDEA NANTERRE JOFFRE,21.0,798.0,1.0,92000,"44 Avenue du Maréchal Joffre, 92000 Nanterre, France"
Student Factory Saint Denis - Universeine,19.0,803.0,1.0,93200,"2 Mail Hedy Lamarr, 93200 Saint-Denis, France"
Student Factory Saint Denis - Universeine,19.0,783.0,1.0,93200,"2 Mail Hedy Lamarr, 93200 Saint-Denis, France"
Student Factory Saint Denis - Universeine,24.0,839.0,1.0,93200,"2 Mail Hedy Lamarr, 93200 Saint-Denis, France"
Student Factory Saint Denis - Universeine,39.0,978.0,1.0,93200,"2 Mail Hedy Lamarr, 93200 Saint-Denis, France"
Student Factory Saint Denis - Universeine,39.0,999.0,1.0,93200,"2 Mail Hedy Lamarr, 93200 Saint-Denis, France"
Student Factory Saint Denis - Universeine,21.5,955.5,1.0,93200,"2 Mail Hedy Lamarr, 93200 Saint-Denis, France"
Student Factory Saint Denis - Universeine,39.0,1194.5,1.0,93200,"2 Mail Hedy Lamarr, 93200 Saint-Denis, France"
Sergic résidence Nanterre Cité internationale - Coliving,17.0,990.0,1.0,92000,"48 Avenue des Champs Pierreux, Nanterre, France"
Sergic résidence Nanterre Cité internationale - Coliving,20.0,990.0,1.0,92000,"48 Avenue des Champs Pierreux, Nanterre, France"
Sergic résidence Nanterre Cité internationale - Coliving,23.0,1090.0,1.0,92000,"48 Avenue des Champs Pierreux, Nanterre, France"
Sergic résidence Nanterre Cité internationale - Coliving,33.0,1490.0,1.0,92000,"48 Avenue des Champs Pierreux, Nanterre, France"
Sergic résidence Nanterre Cité internationale - Coliving,36.5,850.0,1.0,92000,"48 Avenue des Champs Pierreux, Nanterre, France"
Sergic résidence Nanterre Cité internationale - Coliving,21.0,890.0,1.0,92000,"48 Avenue des Champs Pierreux, Nanterre, France"
Sergic résidence Nanterre Cité internationale - Coliving,49.5,850.0,1.0,92000,"48 Avenue des Champs Pierreux, Nanterre, France"
Sergic résidence Nanterre Cité internationale - Coliving,27.0,890.0,1.0,92000,"48 Avenue des Champs Pierreux, Nanterre, France"
Sergic résidence Nanterre Cité internationale - Coliving,65.0,790.0,1.0,92000,"48 Avenue des Champs Pierreux, Nanterre, France"
Twenty Campus Nanterre Barbusse,17.5,910.0,1.0,92000,"96 Rue Henri Barbusse, 92000 Nanterre, France"
Twenty Campus Nanterre Barbusse,18.0,730.0,1.0,92000,"96 Rue Henri Barbusse, 92000 Nanterre, France"
Twenty Campus Nanterre Barbusse,25.0,960.0,1.0,92000,"96 Rue Henri Barbusse, 92000 Nanterre, France"
Résidence Paris Docteur Roux,9.5,950.0,1.0,75015,"10 Rue du Docteur Roux, 75015 Paris, France"
Résidence Paris Docteur Roux,55.0,2061.0,1.0,75015,"10 Rue du Docteur Roux, 75015 Paris, France"
Résidence Paris Lecourbe,23.5,1390.0,1.0,75015,"74/76 Rue Lecourbe, 75015, Paris, France"
Résidence Paris Lecourbe,15.0,1190.0,1.0,75015,"74/76 Rue Lecourbe, 75015, Paris, France"
Résidence Paris Lecourbe,30.5,1569.5,1.0,75015,"74/76 Rue Lecourbe, 75015, Paris, France"
Résidence Paris Blomet,13.0,1049.0,1.0,75015,"332 Rue de Vaugirard, 75015 Paris, France"
Résidence Paris Blomet,31.0,1274.5,1.0,75015,"332 Rue de Vaugirard, 75015 Paris, France"
Résidence Paris Blomet,56.0,1800.0,1.0,75015,"332 Rue de Vaugirard, 75015 Paris, France"
Résidence Paris Blomet,127.0,3301.0,1.0,75015,"332 Rue de Vaugirard, 75015 Paris, France"
Résidence Paris Nation,40.0,1690.0,1.0,75012,"25 Avenue de Saint-Mandé, 75012 Paris, France"
Résidence Paris Nation,12.5,991.5,1.0,75012,"25 Avenue de Saint-Mandé, 75012 Paris, France"
